,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Way,Spend
409,0,0,5,2,22.0,0,9.0,0.0,795.0,0.0,0.0,02,804.0
410,0,0,4,2,24.0,0,757.0,0.0,0.0,32.0,0.0,02,789.0
411,0,1,6,1,32.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
412,0,1,6,2,11.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
413,2,1,4,2,22.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
414,1,1,1,2,19.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
416,1,1,1,2,74.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
418,1,1,1,2,42.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
419,1,1,1,2,43.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
420,0,0,5,2,55.0,0,210.0,185.0,188.0,59.0,73.0,02,715.0
421,0,0,6,1,19.0,0,0.0,0.0,747.0,26.0,0.0,01,773.0
422,0,1,6,2,6.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
423,0,0,6,2,7.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
424,1,1,3,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
425,0,0,5,2,15.0,0,2156.0,0.0,0.0,59.0,2.0,02,2217.0
426,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
427,0,0,4,1,31.0,0,0.0,869.0,0.0,0.0,0.0,01,869.0
428,0,0,5,2,22.0,0,0.0,70.0,182.0,612.0,20.0,02,884.0
429,0,0,6,0,1.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
432,2,0,5,2,14.0,0,928.0,852.0,81.0,0.0,0.0,22,1861.0
433,0,0,4,2,19.0,0,4.0,10.0,0.0,1178.0,428.0,02,1620.0
435,0,0,5,2,36.0,0,0.0,0.0,863.0,1.0,1.0,02,865.0
439,1,0,1,2,16.0,0,0.0,45.0,2.0,5183.0,170.0,12,5400.0
440,1,0,1,0,30.0,0,0.0,7972.0,0.0,0.0,4.0,10,7976.0
441,0,0,5,1,37.0,0,0.0,10.0,544.0,9.0,299.0,01,862.0
442,0,1,6,0,15.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
443,0,0,4,2,36.0,0,0.0,0.0,38.0,9.0,943.0,02,990.0
445,2,1,5,2,27.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
446,2,1,5,2,12.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
447,0,0,4,2,22.0,0,0.0,5.0,0.0,1619.0,0.0,02,1624.0
449,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
450,0,0,4,2,27.0,0,0.0,118.0,0.0,5.0,665.0,02,788.0
451,0,0,5,2,28.0,0,0.0,14.0,0.0,0.0,615.0,02,629.0
452,1,0,1,0,21.0,0,0.0,33.0,0.0,3348.0,55.0,10,3436.0
455,0,1,6,2,14.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
458,2,1,5,0,27.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
459,2,0,4,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
460,2,0,3,0,21.0,0,513.0,0.0,1749.0,82.0,0.0,20,2344.0
463,2,0,5,2,10.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
464,2,0,5,2,43.0,0,1821.0,0.0,47.0,29.0,0.0,22,1897.0
465,2,0,4,2,42.0,0,1246.0,35.0,16.0,0.0,0.0,22,1297.0
466,1,1,1,0,18.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
467,1,1,1,0,54.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
469,1,0,1,2,64.0,0,0.0,1737.0,11.0,401.0,752.0,12,2901.0
471,2,1,5,2,23.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
472,0,0,6,2,39.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
473,1,0,2,2,59.0,0,0.0,16521.0,0.0,323.0,0.0,12,16844.0
474,1,0,3,0,32.0,0,0.0,5755.0,0.0,59.0,122.0,10,5936.0
475,1,1,3,2,55.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
476,0,1,6,1,21.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
477,1,1,1,2,50.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
478,1,0,0,0,55.0,0,113.0,2492.0,41.0,0.0,2376.0,10,5022.0
484,0,0,4,2,42.0,0,0.0,0.0,750.0,0.0,156.0,02,906.0
485,0,0,4,2,35.0,0,553.0,213.0,1733.0,0.0,6.0,02,2505.0
488,2,1,5,2,34.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
489,1,0,2,2,46.0,0,0.0,1119.0,0.0,3427.0,6595.0,12,11141.0
490,0,1,6,1,26.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
491,0,1,6,0,1.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
493,2,0,3,2,33.0,0,20.0,0.0,384.0,557.0,0.0,22,961.0
494,1,0,1,2,34.0,0,98.0,715.0,29.0,5732.0,1902.0,12,8476.0
495,1,0,1,2,49.0,0,3573.0,1308.0,316.0,641.0,25.0,12,5863.0
496,0,0,6,2,22.0,0,0.0,5.0,0.0,320.0,352.0,02,677.0
497,0,0,5,2,28.0,0,0.0,1073.0,0.0,0.0,5.0,02,1078.0
499,1,1,2,0,36.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
501,1,1,2,2,49.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
502,1,0,2,2,38.0,0,0.0,1793.0,479.0,9.0,4987.0,12,7268.0
503,2,1,5,2,31.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
505,0,0,6,2,26.0,0,9.0,0.0,0.0,0.0,878.0,02,887.0
506,0,0,5,2,23.0,0,59.0,0.0,0.0,681.0,0.0,02,740.0
507,0,0,5,0,24.0,0,930.0,691.0,838.0,0.0,0.0,00,2459.0
508,0,0,5,2,23.0,0,0.0,15.0,831.0,16.0,3.0,02,865.0
509,0,0,4,2,24.0,0,0.0,86.0,704.0,0.0,1.0,02,791.0
510,2,0,3,1,32.0,0,666.0,0.0,0.0,252.0,1.0,21,919.0
511,2,1,5,2,43.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
512,0,0,5,2,23.0,0,13.0,12.0,0.0,762.0,0.0,02,787.0
513,0,0,6,2,42.0,0,126.0,0.0,266.0,445.0,12.0,02,849.0
514,1,1,2,0,29.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
515,1,1,2,2,40.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
516,1,0,2,2,37.0,0,0.0,6506.0,0.0,764.0,0.0,12,7270.0
517,1,1,2,0,61.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
518,1,0,2,2,33.0,0,0.0,165.0,1.0,2525.0,0.0,12,2691.0
519,0,0,5,2,19.0,0,0.0,1428.0,0.0,1.0,19.0,02,1448.0
520,0,0,5,1,21.0,0,0.0,12.0,580.0,0.0,79.0,01,671.0
521,0,0,6,2,4.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
522,0,0,6,1,12.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
524,0,0,6,2,22.0,0,0.0,0.0,332.0,442.0,0.0,02,774.0
525,2,0,5,0,33.0,0,840.0,642.0,402.0,21.0,0.0,20,1905.0
526,1,1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
527,1,1,1,2,28.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
529,2,0,5,2,31.0,0,697.0,0.0,612.0,0.0,0.0,22,1309.0
530,2,1,4,2,13.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
531,0,1,6,2,14.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
534,0,0,5,2,23.0,0,0.0,334.0,310.0,0.0,0.0,02,644.0
535,1,0,2,2,36.0,1,530.0,5085.0,1.0,146.0,872.0,12,6634.0
536,1,1,2,0,22.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
537,1,1,2,2,19.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
538,1,1,2,2,42.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
540,1,1,2,0,16.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
541,1,0,2,2,55.0,0,0.0,1542.0,0.0,1814.0,1568.0,12,4924.0
542,1,1,2,2,55.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
543,0,0,5,2,19.0,0,1911.0,0.0,21.0,854.0,0.0,02,2786.0
545,1,1,4,2,18.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
547,0,0,6,2,65.0,0,0.0,0.0,521.0,105.0,0.0,02,626.0
548,0,0,5,2,55.0,0,53.0,790.0,37.0,0.0,0.0,02,880.0
550,0,1,6,2,49.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
551,0,0,4,2,22.0,0,0.0,0.0,601.0,183.0,4.0,02,788.0
552,2,1,5,2,33.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
553,2,1,5,2,3.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
554,2,1,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
555,2,1,5,2,33.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
556,2,1,5,2,48.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
557,2,1,5,2,5.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
558,2,0,3,2,23.0,0,2648.0,0.0,1092.0,0.0,0.0,22,3740.0
559,1,1,3,2,53.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
560,2,0,5,2,18.0,0,5.0,25.0,616.0,0.0,1042.0,22,1688.0
561,0,1,6,1,20.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
562,0,0,4,2,23.0,0,234.0,1.0,551.0,0.0,1.0,02,787.0
563,0,0,6,2,48.0,0,801.0,2.0,0.0,1.0,973.0,02,1777.0
564,0,1,6,1,19.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
566,0,0,6,0,9.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
570,0,1,6,2,21.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
572,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
574,2,0,5,2,26.0,0,1252.0,0.0,46.0,124.0,6.0,22,1428.0
575,2,1,5,2,9.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
576,1,0,2,2,24.0,0,0.0,3385.0,826.0,9.0,793.0,12,5013.0
577,2,1,5,2,24.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
578,2,0,4,2,25.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
579,2,1,5,2,21.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
580,0,0,5,2,21.0,0,0.0,0.0,12.0,0.0,747.0,02,759.0
584,0,0,6,2,7.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
587,0,1,6,1,31.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
588,1,1,1,2,27.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
590,0,1,6,2,58.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
591,0,0,6,2,7.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
592,0,1,6,0,3.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
593,0,0,6,0,21.0,0,0.0,0.0,908.0,49.0,0.0,00,957.0
594,0,0,5,1,21.0,0,1.0,368.0,0.0,0.0,388.0,01,757.0
596,1,1,2,0,43.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
597,0,1,6,2,22.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
598,0,0,5,2,44.0,0,103.0,0.0,18.0,1197.0,1.0,02,1319.0
599,0,0,6,2,38.0,0,0.0,0.0,0.0,1018.0,0.0,02,1018.0
600,2,1,5,2,32.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
601,2,1,5,2,55.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
602,2,0,3,1,31.0,1,629.0,0.0,0.0,150.0,0.0,21,779.0
603,0,0,5,2,39.0,0,0.0,1496.0,0.0,140.0,383.0,02,2019.0
604,0,0,6,2,35.0,0,0.0,1778.0,0.0,0.0,0.0,02,1778.0
605,0,0,4,2,37.0,0,614.0,0.0,50.0,11.0,319.0,02,994.0
606,0,0,5,0,13.0,0,0.0,7.0,0.0,339.0,359.0,00,705.0
607,0,0,5,2,21.0,0,0.0,0.0,7.0,675.0,0.0,02,682.0
608,2,0,4,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
609,1,1,1,0,20.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
611,0,0,5,2,36.0,0,2.0,0.0,0.0,1958.0,19.0,02,1979.0
612,1,0,2,0,29.0,0,0.0,3344.0,0.0,118.0,972.0,10,4434.0
613,1,0,2,0,36.0,0,0.0,4967.0,82.0,1517.0,575.0,10,7141.0
614,1,0,2,2,79.0,0,0.0,0.0,0.0,2210.0,2.0,12,2212.0
615,1,1,2,0,30.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
616,2,0,5,2,19.0,0,1019.0,266.0,141.0,0.0,0.0,22,1426.0
617,1,1,4,2,33.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
619,1,1,2,0,38.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
620,2,1,5,2,7.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
621,2,1,5,2,58.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
622,2,0,5,2,33.0,0,105.0,0.0,1087.0,0.0,0.0,22,1192.0
623,0,1,6,1,3.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
625,2,0,4,2,37.0,0,237.0,2.0,708.0,0.0,0.0,22,947.0
626,0,0,6,2,32.0,0,0.0,0.0,0.0,768.0,3.0,02,771.0
627,0,0,5,2,28.0,0,0.0,863.0,0.0,17.0,0.0,02,880.0
628,0,0,6,2,38.0,0,0.0,8.0,736.0,140.0,0.0,02,884.0
630,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
631,0,1,6,2,15.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
632,1,0,2,2,44.0,0,0.0,2506.0,0.0,1360.0,722.0,12,4588.0
633,0,0,5,2,44.0,0,86.0,525.0,16.0,49.0,39.0,02,715.0
634,1,0,4,2,36.0,0,0.0,0.0,0.0,4507.0,5689.0,12,10196.0
636,2,0,5,2,15.0,0,1264.0,0.0,2.0,23.0,0.0,22,1289.0
637,0,0,5,2,45.0,0,0.0,25.0,87.0,989.0,482.0,02,1583.0
638,0,0,5,2,26.0,0,0.0,530.0,2.0,9.0,403.0,02,944.0
639,0,1,6,1,46.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
640,0,0,6,2,25.0,0,1.0,0.0,38.0,7.0,740.0,02,786.0
641,0,1,6,1,46.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
642,0,1,6,2,15.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
643,0,1,6,2,37.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
645,0,1,6,1,45.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
646,0,1,6,2,7.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
648,2,1,5,2,38.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
649,2,0,5,2,30.0,0,269.0,96.0,252.0,0.0,0.0,22,617.0
651,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
652,2,1,5,2,20.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
653,0,0,4,2,41.0,0,1.0,922.0,4.0,55.0,15.0,02,997.0
654,2,1,5,2,18.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
656,2,0,3,2,19.0,0,3097.0,0.0,9.0,0.0,213.0,22,3319.0
657,2,0,4,2,34.0,0,1973.0,0.0,97.0,41.0,3.0,22,2114.0
658,1,1,1,2,36.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
659,2,1,5,2,54.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
660,2,0,4,2,19.0,0,164.0,0.0,783.0,0.0,0.0,22,947.0
661,2,0,5,2,21.0,0,505.0,0.0,1952.0,0.0,0.0,22,2457.0
662,2,1,4,2,23.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
664,1,0,2,2,34.0,0,0.0,3488.0,0.0,4343.0,38.0,12,7869.0
665,0,0,6,2,22.0,0,0.0,581.0,226.0,74.0,0.0,02,881.0
666,0,0,5,0,24.0,0,21.0,0.0,689.0,12.0,0.0,00,722.0
668,2,0,3,0,24.0,0,2698.0,0.0,301.0,8.0,5.0,20,3012.0
669,1,1,3,2,33.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
670,0,0,5,2,24.0,0,121.0,237.0,4.0,387.0,54.0,02,803.0
671,0,1,6,2,18.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
672,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
673,0,0,5,0,43.0,0,0.0,0.0,722.0,0.0,0.0,00,722.0
675,1,0,0,0,25.0,0,0.0,4949.0,0.0,452.0,15.0,10,5416.0
678,2,0,4,2,23.0,0,1695.0,0.0,0.0,31.0,349.0,22,2075.0
681,0,0,4,2,26.0,0,1577.0,2.0,0.0,30.0,0.0,02,1609.0
682,0,1,6,1,38.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
683,0,0,6,2,1.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
685,0,1,6,1,2.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
686,0,1,6,1,25.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
687,0,1,6,0,1.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
688,0,1,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
690,0,0,4,2,21.0,0,521.0,0.0,4.0,261.0,1.0,02,787.0
691,2,0,4,2,19.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
692,0,0,5,1,24.0,0,0.0,23.0,0.0,184.0,2566.0,01,2773.0
693,0,1,6,2,20.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
694,0,0,5,2,23.0,0,139.0,0.0,1.0,152.0,354.0,02,646.0
695,0,0,5,0,29.0,0,0.0,0.0,2.0,786.0,594.0,00,1382.0
696,0,0,4,2,14.0,0,7.0,781.0,0.0,0.0,0.0,02,788.0
698,0,0,5,0,23.0,0,0.0,38.0,88.0,4.0,561.0,00,691.0
699,0,0,5,2,62.0,0,712.0,2.0,322.0,0.0,517.0,02,1553.0
700,0,0,5,2,23.0,0,0.0,0.0,484.0,188.0,0.0,02,672.0
703,1,0,2,0,67.0,0,76.0,16.0,0.0,2247.0,1166.0,10,3505.0
704,1,1,2,0,14.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
705,1,0,2,2,41.0,0,3594.0,3425.0,0.0,0.0,58.0,12,7077.0
706,0,1,6,2,14.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
707,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
708,0,0,5,0,22.0,0,15.0,142.0,0.0,41.0,493.0,00,691.0
710,1,0,0,0,65.0,0,19.0,1344.0,4.0,3190.0,8.0,10,4565.0
713,1,1,1,0,54.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
714,1,0,1,2,34.0,0,47.0,287.0,0.0,4302.0,0.0,12,4636.0
716,2,0,3,0,67.0,0,1.0,0.0,5.0,1022.0,151.0,20,1179.0
718,0,1,6,1,30.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
720,2,0,5,1,35.0,0,1248.0,0.0,55.0,12.0,0.0,21,1315.0
722,0,0,6,2,49.0,0,0.0,6.0,679.0,15.0,187.0,02,887.0
724,1,1,1,0,54.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
725,0,1,6,2,0.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
728,0,1,6,1,10.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
729,0,0,6,0,0.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
730,0,1,6,1,7.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
731,0,1,6,2,25.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
732,1,0,4,0,37.0,0,0.0,16.0,325.0,4476.0,1359.0,10,6176.0
733,1,1,4,0,15.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
735,1,0,4,0,7.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
736,0,0,5,2,30.0,0,558.0,4.0,0.0,175.0,0.0,02,737.0
737,0,0,5,2,19.0,0,0.0,2.0,1399.0,0.0,18.0,02,1419.0
738,1,0,0,2,30.0,0,0.0,3004.0,0.0,1018.0,0.0,12,4022.0
740,0,0,6,1,21.0,0,14.0,33.0,0.0,3.0,467.0,01,517.0
741,2,1,5,2,59.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
742,1,1,2,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
743,0,0,5,2,32.0,0,713.0,0.0,2.0,0.0,1.0,02,716.0
744,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
746,0,0,5,0,16.0,0,797.0,0.0,0.0,0.0,0.0,00,797.0
747,1,0,0,2,31.0,1,0.0,166.0,4.0,2177.0,342.0,12,2689.0
748,1,0,0,2,30.0,0,0.0,142.0,870.0,89.0,3497.0,12,4598.0
749,1,1,0,2,26.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
751,0,1,6,1,24.0,0,0.0,0.0,0.0,0.0,0.0,01,0.0
752,0,0,6,1,39.0,0,0.0,0.0,0.0,7.0,766.0,01,773.0
754,2,1,5,0,27.0,0,0.0,0.0,0.0,0.0,0.0,20,0.0
755,0,0,5,2,34.0,0,0.0,0.0,0.0,874.0,0.0,02,874.0
756,1,1,3,0,28.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
757,0,0,5,2,29.0,0,0.0,0.0,0.0,0.0,645.0,02,645.0
758,2,1,5,1,38.0,0,0.0,0.0,0.0,0.0,0.0,21,0.0
760,2,1,5,2,1.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
761,1,0,2,0,36.0,1,0.0,13248.0,100.0,1953.0,1.0,10,15302.0
762,0,0,5,2,31.0,0,183.0,0.0,32.0,0.0,1171.0,02,1386.0
763,0,0,6,2,1.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
764,0,0,4,2,31.0,0,159.0,110.0,701.0,0.0,10.0,02,980.0
767,2,0,5,2,42.0,0,836.0,0.0,51.0,304.0,0.0,22,1191.0
768,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
769,2,0,5,1,41.0,0,1209.0,0.0,0.0,0.0,833.0,21,2042.0
770,2,1,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
771,2,0,5,2,0.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
772,2,1,5,2,59.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
774,1,0,4,0,24.0,0,0.0,284.0,0.0,4614.0,438.0,10,5336.0
775,0,1,6,2,20.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
776,1,0,1,2,71.0,1,0.0,0.0,0.0,0.0,0.0,12,0.0
778,0,0,5,0,15.0,0,0.0,59.0,714.0,0.0,3.0,00,776.0
779,0,0,6,2,18.0,0,751.0,0.0,0.0,0.0,0.0,02,751.0
780,0,0,5,2,19.0,0,0.0,561.0,10.0,0.0,161.0,02,732.0
781,0,1,6,0,4.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
783,2,0,5,2,51.0,0,815.0,0.0,343.0,55.0,0.0,22,1213.0
784,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
786,0,0,5,2,42.0,0,786.0,0.0,22.0,59.0,0.0,02,867.0
788,0,0,5,1,21.0,0,15.0,0.0,2695.0,2.0,0.0,01,2712.0
789,0,0,5,2,31.0,0,14.0,5.0,0.0,795.0,0.0,02,814.0
791,0,0,5,2,31.0,0,0.0,0.0,0.0,838.0,27.0,02,865.0
792,0,0,6,0,14.0,0,77.0,0.0,9.0,424.0,166.0,00,676.0
793,2,0,5,1,32.0,1,494.0,701.0,71.0,0.0,0.0,21,1266.0
794,1,0,1,2,32.0,0,0.0,179.0,0.0,0.0,5152.0,12,5331.0
796,1,0,1,0,57.0,0,2651.0,2956.0,0.0,266.0,1300.0,10,7173.0
797,0,1,6,2,13.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
798,2,1,5,2,30.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
799,2,1,5,2,14.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
800,1,0,1,2,27.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
801,1,1,1,0,32.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
802,2,1,4,2,54.0,0,0.0,0.0,0.0,0.0,0.0,22,0.0
803,0,0,5,0,23.0,0,217.0,378.0,19.0,1.0,12.0,00,627.0
805,0,1,6,2,32.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
806,0,0,4,2,24.0,0,34.0,7.0,320.0,0.0,427.0,02,788.0
807,0,1,6,2,36.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
808,0,0,6,2,11.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
809,0,1,6,2,6.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
811,1,1,1,0,22.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
813,0,1,6,2,37.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
814,0,0,5,2,55.0,0,280.0,0.0,444.0,0.0,0.0,02,724.0
816,1,0,0,2,20.0,0,2.0,4754.0,0.0,246.0,31.0,12,5033.0
818,0,0,5,2,19.0,0,0.0,162.0,540.0,0.0,0.0,02,702.0
819,0,0,6,2,38.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
820,0,0,5,2,35.0,0,12.0,687.0,46.0,2.0,0.0,02,747.0
821,1,1,2,0,33.0,0,0.0,0.0,0.0,0.0,0.0,10,0.0
822,2,0,3,1,37.0,1,381.0,0.0,3.0,447.0,0.0,21,831.0
824,1,0,3,2,41.0,0,3103.0,3.0,0.0,31.0,26.0,12,3163.0
825,0,0,6,2,13.0,0,875.0,5.0,10.0,18.0,0.0,02,908.0
826,0,1,6,2,31.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
827,0,1,6,0,52.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
828,1,0,2,2,48.0,0,0.0,0.0,0.0,0.0,0.0,12,0.0
831,0,1,6,0,32.0,0,0.0,0.0,0.0,0.0,0.0,00,0.0
833,0,0,5,2,26.0,0,0.0,0.0,716.0,0.0,1.0,02,717.0
834,0,1,6,2,44.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
835,2,0,5,2,32.0,0,47.0,0.0,2552.0,0.0,0.0,22,2599.0
836,0,0,5,2,18.0,0,200.0,124.0,0.0,413.0,0.0,02,737.0
838,1,0,2,2,44.0,0,0.0,2792.0,0.0,148.0,1043.0,12,3983.0
839,2,0,3,1,29.0,0,4.0,0.0,421.0,435.0,19.0,21,879.0
841,1,0,1,0,41.0,0,0.0,5738.0,7.0,9038.0,28.0,10,14811.0
843,0,1,6,2,19.0,0,0.0,0.0,0.0,0.0,0.0,02,0.0
